filename_base,method,chunk_id,chunk_path,char_len,word_len,paragraph_idx
4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente,paragraphs,4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente-p-0001,chunks_paragraphs/4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente/chunk_0001.txt,1971,291,1
4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente,paragraphs,4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente-p-0002,chunks_paragraphs/4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente/chunk_0002.txt,1923,272,2
4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente,paragraphs,4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente-p-0003,chunks_paragraphs/4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente/chunk_0003.txt,1974,323,3
4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente,paragraphs,4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente-p-0004,chunks_paragraphs/4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente/chunk_0004.txt,726,113,4
4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente,paragraphs,4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente-p-0005,chunks_paragraphs/4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente/chunk_0005.txt,1962,339,5
4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente,paragraphs,4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente-p-0006,chunks_paragraphs/4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente/chunk_0006.txt,718,110,6
4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente,paragraphs,4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente-p-0007,chunks_paragraphs/4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente/chunk_0007.txt,2000,288,7
4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente,paragraphs,4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente-p-0008,chunks_paragraphs/4_Semana_AI_20250828_1_JuanDiegoJimenezValverde_MSEDescensoGradiente/chunk_0008.txt,809,107,8
4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch,paragraphs,4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch-p-0001,chunks_paragraphs/4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch/chunk_0001.txt,1974,309,1
4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch,paragraphs,4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch-p-0002,chunks_paragraphs/4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch/chunk_0002.txt,937,153,2
4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch,paragraphs,4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch-p-0003,chunks_paragraphs/4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch/chunk_0003.txt,1911,315,3
4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch,paragraphs,4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch-p-0004,chunks_paragraphs/4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch/chunk_0004.txt,1290,203,4
4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch,paragraphs,4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch-p-0005,chunks_paragraphs/4_Semana_AI_20250828_2_AlexStevenNaranajoMasis_DerivadasParcialesEpochBatch/chunk_0005.txt,1838,263,5
5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal,paragraphs,5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal-p-0001,chunks_paragraphs/5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal/chunk_0001.txt,1749,264,1
5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal,paragraphs,5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal-p-0002,chunks_paragraphs/5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal/chunk_0002.txt,1401,225,2
5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal,paragraphs,5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal-p-0003,chunks_paragraphs/5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal/chunk_0003.txt,1827,309,3
5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal,paragraphs,5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal-p-0004,chunks_paragraphs/5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal/chunk_0004.txt,811,127,4
5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal,paragraphs,5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal-p-0005,chunks_paragraphs/5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal/chunk_0005.txt,1819,296,5
5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal,paragraphs,5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal-p-0006,chunks_paragraphs/5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal/chunk_0006.txt,1507,246,6
5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal,paragraphs,5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal-p-0007,chunks_paragraphs/5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal/chunk_0007.txt,895,140,7
5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal,paragraphs,5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal-p-0008,chunks_paragraphs/5_Semana_AI_20250902_1_IanMurilloCampos_SesgoVarianzaRegresionLineal/chunk_0008.txt,269,38,8
5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers,paragraphs,5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers-p-0001,chunks_paragraphs/5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers/chunk_0001.txt,1903,275,1
5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers,paragraphs,5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers-p-0002,chunks_paragraphs/5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers/chunk_0002.txt,1259,164,2
5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers,paragraphs,5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers-p-0003,chunks_paragraphs/5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers/chunk_0003.txt,1995,267,3
5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers,paragraphs,5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers-p-0004,chunks_paragraphs/5_Semana_AI_20250902_2_EderVegaSuazo_SesgoVarianzaOutliers/chunk_0004.txt,304,40,4
5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica,paragraphs,5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica-p-0001,chunks_paragraphs/5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica/chunk_0001.txt,1992,298,1
5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica,paragraphs,5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica-p-0002,chunks_paragraphs/5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica/chunk_0002.txt,1879,294,2
5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica,paragraphs,5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica-p-0003,chunks_paragraphs/5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica/chunk_0003.txt,419,64,3
5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica,paragraphs,5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica-p-0004,chunks_paragraphs/5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica/chunk_0004.txt,1979,317,4
5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica,paragraphs,5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica-p-0005,chunks_paragraphs/5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica/chunk_0005.txt,1426,238,5
5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica,paragraphs,5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica-p-0006,chunks_paragraphs/5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica/chunk_0006.txt,1912,283,6
5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica,paragraphs,5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica-p-0007,chunks_paragraphs/5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica/chunk_0007.txt,832,154,7
5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica,paragraphs,5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica-p-0008,chunks_paragraphs/5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica/chunk_0008.txt,1991,312,8
5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica,paragraphs,5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica-p-0009,chunks_paragraphs/5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica/chunk_0009.txt,983,164,9
5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica,paragraphs,5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica-p-0010,chunks_paragraphs/5_Semana_AI_20250904_1_ LuisFernandoBenavidesVillegas_RegresionLogistica/chunk_0010.txt,347,30,10
5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica,paragraphs,5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica-p-0001,chunks_paragraphs/5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica/chunk_0001.txt,1851,287,1
5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica,paragraphs,5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica-p-0002,chunks_paragraphs/5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica/chunk_0002.txt,1861,288,2
5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica,paragraphs,5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica-p-0003,chunks_paragraphs/5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica/chunk_0003.txt,1944,306,3
5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica,paragraphs,5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica-p-0004,chunks_paragraphs/5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica/chunk_0004.txt,1526,244,4
5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica,paragraphs,5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica-p-0005,chunks_paragraphs/5_Semana_AI_20250904_2_MauricioCamposCerdas_OutliersYRegresionLogistica/chunk_0005.txt,1534,220,5
6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud,paragraphs,6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud-p-0001,chunks_paragraphs/6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud/chunk_0001.txt,1864,314,1
6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud,paragraphs,6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud-p-0002,chunks_paragraphs/6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud/chunk_0002.txt,1333,222,2
6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud,paragraphs,6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud-p-0003,chunks_paragraphs/6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud/chunk_0003.txt,1973,332,3
6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud,paragraphs,6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud-p-0004,chunks_paragraphs/6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud/chunk_0004.txt,517,80,4
6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide,paragraphs,6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide-p-0001,chunks_paragraphs/6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide/chunk_0001.txt,1913,290,1
6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide,paragraphs,6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide-p-0002,chunks_paragraphs/6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide/chunk_0002.txt,1330,207,2
6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide,paragraphs,6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide-p-0003,chunks_paragraphs/6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide/chunk_0003.txt,1715,272,3
6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide,paragraphs,6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide-p-0004,chunks_paragraphs/6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide/chunk_0004.txt,1351,202,4
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,paragraphs,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-p-0001,chunks_paragraphs/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0001.txt,1876,272,1
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,paragraphs,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-p-0002,chunks_paragraphs/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0002.txt,1298,200,2
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,paragraphs,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-p-0003,chunks_paragraphs/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0003.txt,1600,242,3
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,paragraphs,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-p-0004,chunks_paragraphs/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0004.txt,498,86,4
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,paragraphs,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-p-0005,chunks_paragraphs/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0005.txt,1894,289,5
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,paragraphs,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-p-0006,chunks_paragraphs/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0006.txt,1076,179,6
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,paragraphs,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-p-0007,chunks_paragraphs/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0007.txt,698,105,7
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,paragraphs,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-p-0001,chunks_paragraphs/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0001.txt,1707,237,1
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,paragraphs,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-p-0002,chunks_paragraphs/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0002.txt,1680,226,2
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,paragraphs,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-p-0003,chunks_paragraphs/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0003.txt,1946,286,3
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,paragraphs,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-p-0004,chunks_paragraphs/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0004.txt,846,104,4
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,paragraphs,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-p-0005,chunks_paragraphs/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0005.txt,1938,242,5
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,paragraphs,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-p-0006,chunks_paragraphs/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0006.txt,951,125,6
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,paragraphs,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-p-0007,chunks_paragraphs/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0007.txt,408,64,7
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,paragraphs,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-p-0001,chunks_paragraphs/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0001.txt,1953,277,1
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,paragraphs,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-p-0002,chunks_paragraphs/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0002.txt,1965,276,2
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,paragraphs,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-p-0003,chunks_paragraphs/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0003.txt,514,75,3
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,paragraphs,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-p-0004,chunks_paragraphs/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0004.txt,1967,297,4
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,paragraphs,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-p-0005,chunks_paragraphs/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0005.txt,1444,225,5
